time,logistic_discrete,gompertz_discrete
1.36,13.081541040540406,29.856454072345024
1.37,13.107361869189496,30.06612724588114
1.3800000000000001,13.133232987057536,30.276852077607682
1.3900000000000001,13.159154489414266,30.488630895890644
1.4000000000000001,13.185126471699343,30.701466017181023
1.41,13.211149029522593,30.915359745934214
1.42,13.237222258664278,31.130314374529878
1.43,13.263346255075357,31.346332183192228
1.44,13.289521114877743,31.5634154399108
1.45,13.315746934364574,31.781566400361623
1.46,13.342023810000462,32.000787307828915
1.47,13.36835183842177,32.22108039312717
1.48,13.394731116436862,32.442447874523744
1.49,13.421161741026372,32.66489195766192
1.5,13.447643809343468,32.888414835484426
1.51,13.47417741871411,33.113018688157396
1.52,13.500762666637316,33.33870568299487
1.53,13.527399650785428,33.56547797438375
1.54,13.554088469004375,33.793337703709184
1.55,13.580829219313932,34.02228699928057
1.56,13.607621999907991,34.252327976257874
1.57,13.634466909154822,34.48346273657861
1.58,13.661364045597338,34.715693368885205
1.59,13.68831350795336,34.94902194845291
1.6,13.715315395115883,35.183450537118205
1.61,13.74236980615334,35.418981183207705
1.62,13.769476840309869,35.65561592146759
1.6300000000000001,13.796636597005577,35.89335677299354
1.6400000000000001,13.82384917583681,36.13220574516116
1.6500000000000001,13.85111467657641,36.37216483155696
1.6600000000000001,13.878433199173996,36.61323601190984
1.67,13.905804843756217,36.85542125202312
1.68,13.933229710627025,37.09872250370704
1.69,13.960707900267941,37.34314170471184
1.7,13.988239513338325,37.58868077866136
1.71,14.015824650675636,37.83534163498719
1.72,14.043463413295711,38.08312616886328
1.73,14.071155902393022,38.332036261141226
1.74,14.09890221934095,38.58207377828596
1.75,14.12670246569205,38.83324057231208
1.76,14.154556743178325,39.085538480720665
1.77,14.18246515371149,39.3389693264367
1.78,14.210427799383242,39.593534917746986
